Employer Reputation,SCORE,SCORE,H-index Citations,SCORE,SCORE,Citations per Paper,SCORE,SCORE,Academic Reputation,SCORE,SCORE,LOCATION,OVERALL SCORE,# RANK,# RANK,REGION,STARS,UNIVERSITY
"<div class=""td-wrap""><div class=""td-wrap-in"">60.8</div></div>",301,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=300</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">45.2</div></div>",481,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=477</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">51.9</div></div>",488,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">488</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">56</div></div>",282,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=280</span></div></div></div>",Thailand,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",478,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/thammasat-university"">Thammasat University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">70.2</div></div>",126,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=125</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">42</div></div>",492,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=488</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">48.2</div></div>",494,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">494</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">51.4</div></div>",354,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=353</span></div></div></div>",Egypt,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",479,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Africa,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/american-university-cairo"">The American University in Cairo</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">61.2</div></div>",292,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=289</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">57.6</div></div>",347,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=337</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">64.5</div></div>",418,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">418</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">42.4</div></div>",475,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=475</span></div></div></div>",United Arab Emirates,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",480,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,5,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/united-arab-emirates-university"">United Arab Emirates University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">52.7</div></div>",425,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">425</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">56.7</div></div>",368,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=357</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">69.7</div></div>",361,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">361</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">45.2</div></div>",451,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=451</span></div></div></div>",Spain,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",481,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-granada"">University of Granada</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">55.7</div></div>",374,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=374</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">58.4</div></div>",333,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=330</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">71.3</div></div>",337,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=334</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">40.1</div></div>",490,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=490</span></div></div></div>",Spain,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",482,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidad-de-sevilla"">Universidad de Sevilla</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">62.8</div></div>",266,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=264</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">49.3</div></div>",454,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=449</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.5</div></div>",477,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">477</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">49.2</div></div>",388,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=385</span></div></div></div>",Chile,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",483,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Latin America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidad-diego-portales-udp"">Universidad Diego Portales (UDP)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">57.5</div></div>",341,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">341</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">45.2</div></div>",483,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=477</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">55.5</div></div>",473,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">473</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">52.6</div></div>",335,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">335</span></div></div></div>",Argentina,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",484,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Latin America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidad-nacional-de-la-plata-unlp"">Universidad Nacional de La Plata (UNLP)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">56.1</div></div>",367,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=367</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">48</div></div>",468,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=458</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">63.5</div></div>",428,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=426</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">47.4</div></div>",421,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=420</span></div></div></div>",Spain,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",485,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,4,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidad-rey-juan-carlos"">Universidad Rey Juan Carlos</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">51.8</div></div>",434,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=431</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">49.3</div></div>",456,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=449</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.4</div></div>",478,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">478</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53</div></div>",332,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=331</span></div></div></div>",Brazil,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",486,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Latin America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidade-federal-do-rio-grande-do-sul"">Universidade Federal do Rio Grande Do Sul</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">40.3</div></div>",492,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">492</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">67.3</div></div>",155,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=145</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.9</div></div>",134,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=133</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">40.1</div></div>",491,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=490</span></div></div></div>",Germany,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",487,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universitat-duisburg-essen"">Universität Duisburg-Essen</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">54.1</div></div>",406,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=404</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">43.7</div></div>",486,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=485</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53.2</div></div>",481,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=481</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">57.5</div></div>",247,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">247</span></div></div></div>",India,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",488,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-calcutta"">University of Calcutta</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">57</div></div>",348,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=347</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53.8</div></div>",423,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=408</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">70.2</div></div>",356,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=356</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">42.8</div></div>",470,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">470</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",489,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-central-florida"">University of Central Florida</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">54.9</div></div>",389,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=388</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.8</div></div>",404,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=395</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">67</div></div>",395,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=393</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">45.4</div></div>",448,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=446</span></div></div></div>",Portugal,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",490,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,5,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-coimbra"">University of Coimbra</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">43.7</div></div>",482,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=482</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">64.3</div></div>",214,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=207</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76.5</div></div>",224,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">224</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">41.2</div></div>",483,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">483</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",491,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-connecticut"">University of Connecticut</a></div></div>"
