aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of York,,United Kingdom,0,University of York,586,113,113,master_account,90.5,47,32.2,327,75.0,83,53.4,115,33.8,185,32.2,229,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Business & Management,Geography,Biological Sciences,Languages, Literature & Linguistics,Physics & Astronomy,Computer Science,Psychology,Sociology,Chemistry,General Engineering,Economics & Econometrics,Education,Law,Accounting & Finance,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Mathematics & Statistics",/world-university-rankings/university-york
University of Montreal,,Canada,11,University of Montreal,569,113,113,master_account,62.9,240,91.8,31,76.7,76,53.4,113,44.4,114,43.8,107,"Agriculture & Forestry,History, Philosophy & Theology,Art, Performing Arts & Design,Law,Archaeology,Business & Management,Medicine & Dentistry,Education,Other Health,Computer Science,Architecture,Languages, Literature & Linguistics,General Engineering,Psychology,Electrical & Electronic Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Veterinary Science,Sport Science,Mathematics & Statistics,Accounting & Finance,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-montreal
University of Tübingen,,Germany,0,University of Tübingen,652,113,113,master_account,74.0,157,54.7,119,53.0,219,53.4,114,44.7,112,41.5,127,"Geography,Communication & Media Studies,Business & Management,Economics & Econometrics,Sociology,Languages, Literature & Linguistics,Biological Sciences,History, Philosophy & Theology,Psychology,Mathematics & Statistics,Art, Performing Arts & Design,Sport Science,Medicine & Dentistry,Other Health,Archaeology,Education,Accounting & Finance,Computer Science,Law,Politics & International Studies (incl Development Studies),Chemistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",/world-university-rankings/university-tubingen
Case Western Reserve University,,United States,0,Case Western Reserve University,557,116,116,private,82.9,88,-,382,34.4,342,53.2,116,37.4,149,46.5,87,"Law,General Engineering,Computer Science,Psychology,Medicine & Dentistry,Chemistry,Electrical & Electronic Engineering,Other Health,Chemical Engineering,Civil Engineering,Mathematics & Statistics,Business & Management,Biological Sciences,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,Education,Accounting & Finance,Sociology,Economics & Econometrics,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/case-western-reserve-university
University of Groningen,,Netherlands,11,University of Groningen,598,117,117,master_account,68.1,204,88.9,36,56.1,191,53.1,117,50.8,82,36.9,175,"Art, Performing Arts & Design,Law,Archaeology,Languages, Literature & Linguistics,Medicine & Dentistry,General Engineering,Business & Management,Economics & Econometrics,Biological Sciences,Psychology,Mathematics & Statistics,Education,Chemistry,Sport Science,Communication & Media Studies,Sociology,Geology, Environmental, Earth & Marine Sciences,Geography,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Computer Science,Chemical Engineering,Accounting & Finance,Physics & Astronomy",/world-university-rankings/university-groningen
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,118,118,master_account,98.9,13,32.8,315,94.4,6,53.0,118,22.4,310,29.1,277,"Sociology,Psychology,Accounting & Finance,History, Philosophy & Theology,Computer Science,Law,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geography,Electrical & Electronic Engineering,Business & Management,Mathematics & Statistics,Other Health,Communication & Media Studies,Art, Performing Arts & Design,Physics & Astronomy",/world-university-rankings/royal-holloway-university-london
Lund University,,Sweden,0,Lund University,544,119,119,master_account,74.9,145,32.6,321,70.1,103,52.9,119,48.5,88,32.6,218,"Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Law,Art, Performing Arts & Design,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Biological Sciences,Geography,General Engineering,Civil Engineering,Computer Science,Education,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Chemical Engineering,Economics & Econometrics,Business & Management,Archaeology,Psychology,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Other Health,Accounting & Finance",/world-university-rankings/lund-university
Paris-Sud University,,France,6,Paris-Sud University,867,120,120,master_account,87.7,62,28.9,372,62.7,144,52.8,120,33.1,193,37.3,169,"Chemistry,Law,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Chemical Engineering,Computer Science,Business & Management,Biological Sciences,Education,Accounting & Finance,Mathematics & Statistics,Civil Engineering,Sport Science,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,General Engineering,Medicine & Dentistry,Economics & Econometrics",/world-university-rankings/paris-sud-university
Technical University of Denmark,,Denmark,0,Technical University of Denmark,643,121,121,master_account,79.6,111,98.6,22,79.7,64,52.7,121,28.2,243,39.9,141,"Electrical & Electronic Engineering,Physics & Astronomy,Chemistry,General Engineering,Veterinary Science,Chemical Engineering,Biological Sciences,Other Health,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/technical-university-denmark
University of Rochester,,United States,0,University of Rochester,545,121,121,private,87.7,63,36.4,266,55.5,196,52.7,122,29.2,232,41.9,124,"Business & Management,Mechanical & Aerospace Engineering,Other Health,Psychology,History, Philosophy & Theology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Accounting & Finance,Archaeology,Economics & Econometrics,Medicine & Dentistry,General Engineering,Computer Science,Languages, Literature & Linguistics,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Biological Sciences,Chemical Engineering,Education,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy",/world-university-rankings/university-rochester
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,121,121,master_account,74.3,151,43.8,188,74.8,85,52.7,123,39.1,138,40.0,140,"General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Architecture,Languages, Literature & Linguistics,Computer Science,Geography,Economics & Econometrics,Civil Engineering,Business & Management,Sociology,Physics & Astronomy,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Communication & Media Studies,Education,Other Health,Accounting & Finance,Archaeology,Biological Sciences,Mathematics & Statistics,Chemical Engineering,Law,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Psychology",/world-university-rankings/university-sheffield
University of Alberta,,Canada,0,University of Alberta,564,124,124,master_account,61.8,255,51.8,130,73.4,87,52.6,124,47.1,97,43.8,106,"Other Health,Archaeology,Chemistry,Art, Performing Arts & Design,History, Philosophy & Theology,Law,Medicine & Dentistry,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,Psychology,General Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Civil Engineering,Geography,Mechanical & Aerospace Engineering,Agriculture & Forestry,Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Sociology,Sport Science,Politics & International Studies (incl Development Studies),Accounting & Finance",/world-university-rankings/university-alberta
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,124,124,master_account,86.6,68,88.0,40,76.7,75,52.6,125,35.3,169,26.8,309,"Geography,Physics & Astronomy,Psychology,General Engineering,Mathematics & Statistics,Chemistry,Other Health,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Electrical & Electronic Engineering,Architecture,History, Philosophy & Theology,Education,Economics & Econometrics,Medicine & Dentistry,Mechanical & Aerospace Engineering,Archaeology,Accounting & Finance,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Law,Sociology,Computer Science",/world-university-rankings/university-cape-town
Boston College,,United States,0,Boston College,659,126,126,private,95.9,23,46.5,164,54.6,204,52.5,126,29.1,233,32.4,221,"Law,Computer Science,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Physics & Astronomy,Accounting & Finance,Psychology,Economics & Econometrics,Other Health,Business & Management,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Biological Sciences,Education",/world-university-rankings/boston-college
KTH Royal Institute of Technology,,Sweden,0,KTH Royal Institute of Technology,651,126,126,master_account,55.1,305,100.0,5,84.0,43,52.5,127,44.8,110,45.7,92,"Biological Sciences,Architecture,Computer Science,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering,Agriculture & Forestry,Mathematics & Statistics,Physics & Astronomy,Chemistry,Economics & Econometrics,Business & Management,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/kth-royal-institute-technology
University of Florida,,United States,0,University of Florida,590,126,126,public,62.2,250,-,393,32.2,352,52.5,128,52.1,74,49.8,73,"Accounting & Finance,Electrical & Electronic Engineering,Computer Science,General Engineering,Other Health,Medicine & Dentistry,Psychology,Sport Science,Geography,Sociology,Chemical Engineering,Agriculture & Forestry,Education,Civil Engineering,Mechanical & Aerospace Engineering,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemistry,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),Biological Sciences,Law,History, Philosophy & Theology,Art, Performing Arts & Design,Economics & Econometrics,Archaeology,Architecture,Languages, Literature & Linguistics,Business & Management",/world-university-rankings/university-florida
Chinese University of Hong Kong CUHK,,Hong Kong,11,Chinese University of Hong Kong,662356,129,129,master_account,57.8,283,42.8,196,64.0,135,52.4,129,53.5,70,43.9,104,"Physics & Astronomy,Mathematics & Statistics,Chemistry,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Accounting & Finance,Business & Management,Law,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Psychology,Medicine & Dentistry,Other Health,Computer Science,Biological Sciences,Sport Science,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/chinese-university-hong-kong
