Academic Reputation,SCORE,SCORE,Citations per Paper,SCORE,SCORE,H-index Citations,SCORE,SCORE,Employer Reputation,SCORE,SCORE,LOCATION,OVERALL SCORE,# RANK,# RANK,REGION,STARS,UNIVERSITY
"<div class=""td-wrap""><div class=""td-wrap-in"">58.3</div></div>",264,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=261</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">87.8</div></div>",173,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=169</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81</div></div>",166,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=163</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">42.6</div></div>",549,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">549</span></div></div></div>",Canada,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",297,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-victoria-uvic"">University of Victoria (UVIC)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">56.4</div></div>",304,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=303</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76.3</div></div>",436,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=433</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76.8</div></div>",251,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=247</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">58.7</div></div>",339,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=337</span></div></div></div>",Lithuania,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",298,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/vilnius-university"">Vilnius University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">53.8</div></div>",356,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">356</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">86.8</div></div>",199,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=197</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">69.7</div></div>",355,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=354</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">65.1</div></div>",217,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=214</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",299,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/virginia-polytechnic-institute-state-university"">Virginia Polytechnic Institute and State University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">52.7</div></div>",378,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=376</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">89.4</div></div>",131,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=129</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.3</div></div>",297,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=292</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">61.3</div></div>",287,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">287</span></div></div></div>",Germany,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",300,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/westfalische-wilhelms-universitat-munster"">Westfälische Wilhelms-Universität Münster </a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">53.2</div></div>",364,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=364</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78</div></div>",406,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=406</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.2</div></div>",472,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=472</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">65.1</div></div>",214,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=214</span></div></div></div>",Turkey,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",301,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/bilkent-university"">Bilkent University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">47.7</div></div>",471,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=471</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">96.4</div></div>",11,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">11</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">73.9</div></div>",301,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=301</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.7</div></div>",410,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=410</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",302,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/case-western-reserve-university"">Case Western Reserve University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">54.1</div></div>",350,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=349</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.6</div></div>",447,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=447</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">56.3</div></div>",502,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=502</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">77.1</div></div>",67,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">67</span></div></div></div>",France,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",303,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/centralesupelec"">CentraleSupélec</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">56.5</div></div>",299,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=299</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">85.6</div></div>",226,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=224</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76.4</div></div>",258,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=257</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">37.8</div></div>",570,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=570</span></div></div></div>",Hungary,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",304,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/eotvos-lorand-university"">Eötvös Loránd University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">58.2</div></div>",265,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=265</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">84.2</div></div>",261,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=261</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">65.4</div></div>",407,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=406</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">47.6</div></div>",496,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=496</span></div></div></div>",South Korea,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",305,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/gwangju-institute-science-technology-gist"">Gwangju Institute of Science and Technology (GIST)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">56.9</div></div>",291,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=291</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.8</div></div>",467,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=466</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">70.7</div></div>",347,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=346</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">62</div></div>",269,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=269</span></div></div></div>",China (Mainland),"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",306,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/harbin-institute-technology"">Harbin Institute of Technology</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">66.1</div></div>",156,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=154</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.8</div></div>",468,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=466</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">52.3</div></div>",540,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=538</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">58.6</div></div>",341,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=340</span></div></div></div>",India,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",307,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/indian-institute-technology-kharagpur-iit-kgp"">Indian Institute of Technology Kharagpur (IIT-KGP)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">47.5</div></div>",475,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=475</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">89.7</div></div>",122,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=122</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">83.3</div></div>",106,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=105</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">48.3</div></div>",485,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=484</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",308,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/iowa-state-university"">Iowa State University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">50.5</div></div>",415,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=415</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.6</div></div>",378,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=378</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">70</div></div>",351,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=350</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">62.1</div></div>",268,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">268</span></div></div></div>",China (Mainland),"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",309,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/jilin-university"">Jilin University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">56.3</div></div>",306,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">306</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">90.8</div></div>",89,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=88</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">80.2</div></div>",180,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=180</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">27.7</div></div>",596,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">596</span></div></div></div>",Germany,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",310,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">301-350</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/julius-maximilians-universitat-wurzburg"">Julius-Maximilians-Universität Würzburg</a></div></div>"
